id;sentencas;documento;respondivel
57324e4cb9d445190005ea08;['When did Japan surrender?'];When did Japan surrender?;1
572789b15951b619008f8cc0;['How did Darwin change the grouping pioneered by Linnaeus?'];How did Darwin change the grouping pioneered by Linnaeus?;1
572971fd1d0469140077947d;"[""What Edmund Burke concept is linked to Boullee's ideas?""]";What Edmund Burke concept is linked to Boullee's ideas?;1
571aa72d10f8ca1400305281;['In kilometers, how far apart was each stage of the Umayyad highways?'];In kilometers, how far apart was each stage of the Umayyad highways?;1
5a8c93b2fd22b3001a8d8b89;['What was the nationality of Destot?'];What was the nationality of Destot?;0
5ace6e5f32bba1001ae4a68f;['When did some madaris become considered unlike traditional colleges?'];When did some madaris become considered unlike traditional colleges?;0
56e834e000c9c71400d7763a;['What language is Lebanese closely related to?'];What language is Lebanese closely related to?;1
5ad690ae191832001aa7b220;['What is the uncommon density of printing paper?'];What is the uncommon density of printing paper?;0
5726ba3f708984140094cf63;"[""What present-day country is Avicenna's father thought to have come from?""]";What present-day country is Avicenna's father thought to have come from?;1
570db375df2f5219002ed106;['Does the typical duration of relationships increase or decrease throughout the teenage years?'];Does the typical duration of relationships increase or decrease throughout the teenage years?;1
56f978189e9bad19000a0981;['Which is the eastmost intersection that 187th Street has?'];Which is the eastmost intersection that 187th Street has?;1
5a1e16ec3de3f40018b264aa;['What location did the language of Mandarin Chinese originate?'];What location did the language of Mandarin Chinese originate?;0
5a124f2c6614be00188f24e1;['What type of games are sometimes played against high school or local college teams?'];What type of games are sometimes played against high school or local college teams?;0
5a10fcfd06e79900185c34b1;['What companies were responsible for the re-release Digimon'];What companies were responsible for the re-release Digimon;0
570db606df2f5219002ed10c;['What did the Eritrea administration open to produce products such as buttons and construction materials?'];What did the Eritrea administration open to produce products such as buttons and construction materials?;1
5726d9dcdd62a815002e9298;['How many days did it take for the Romanians give into the Soviets requests?'];How many days did it take for the Romanians give into the Soviets requests?;1
5a07d2a20ff9ab00181693e0;['How does comparing two differing objects to a black body give you accurate results?'];How does comparing two differing objects to a black body give you accurate results?;0
5726b072f1498d1400e8e76f;['The amount of material used as a crop protection measure decreased from 1kg/ha in what year to its current 1%?'];The amount of material used as a crop protection measure decreased from 1kg/ha in what year to its current 1%?;1
57344ca4acc1501500babdca;['In what year did iron production in Richmond peak?'];In what year did iron production in Richmond peak?;1
56f8cc9a9b226e1400dd1031;['Why is pasture land limited?'];Why is pasture land limited?;1
5ad3a5d0604f3c001a3feaab;['What was the bestselling drug in 2011?'];What was the bestselling drug in 2011?;0
56d103ff17492d1400aab72a;['Along with Staten Island and the Bronx, what borough is served by the New York Public Library?'];Along with Staten Island and the Bronx, what borough is served by the New York Public Library?;1
5726ec2bdd62a815002e955d;['Did the actions of the Chinese fix their problems?'];Did the actions of the Chinese fix their problems?;1
572fb0d1947a6a140053cb8d;['For what department does the north campus location of Washington University provide off-site storage?'];For what department does the north campus location of Washington University provide off-site storage?;1
5ad4a8225b96ef001a109d20;['What did the beginnings of class differentiation end?'];What did the beginnings of class differentiation end?;0
5acfc4d477cf76001a685dfb;['Which is solely an individual matter in confessional churches?'];Which is solely an individual matter in confessional churches?;0
5727f18cff5b5019007d98ff;['What helped cause the most life like sound?'];What helped cause the most life like sound?;1
573091be2461fd1900a9ceab;['Who controls aircraft on the runway?'];Who controls aircraft on the runway?;1
56dfa7277aa994140058dfa1;['What kind of toilet did Bell work on?'];What kind of toilet did Bell work on?;1
5729223faf94a219006aa0d8;['What does a grey-box tester not need to run their test?'];What does a grey-box tester not need to run their test?;1
56e0914c7aa994140058e5f7;['How many binary borane hydrides are known?'];How many binary borane hydrides are known?;1
5726b731dd62a815002e8dca;['Where are slip losses dissipated?'];Where are slip losses dissipated?;1
5a824cb731013a001a3353c1;['What retrospective of the Oscars is shown yearly on letterbox?'];What retrospective of the Oscars is shown yearly on letterbox?;0
56f9de7f9e9bad19000a0b2e;['When was widescreen HDTV transmission modes formally adopted?'];When was widescreen HDTV transmission modes formally adopted?;1
5726f456708984140094d6e2;['When was the Yale Herald established?'];When was the Yale Herald established?;1
57319e69e17f3d140042227a;['What type of videos did youtube officially start supporting in July 2009?'];What type of videos did youtube officially start supporting in July 2009?;1
5a1dda5b4ea40d0018b06fce;['What did Wang Chao bring during the 7th century into Zhangzhou?'];What did Wang Chao bring during the 7th century into Zhangzhou?;0
5727948af1498d1400e8fcb2;['Some North Carolinians still refused to support what after secession?'];Some North Carolinians still refused to support what after secession?;1
57263f6189a1e219009ac5d5;['The recognition of a Greek state happened in what year?'];The recognition of a Greek state happened in what year?;1
5a27390ac93d92001a400439;['What counsel was held in the fourteenth century?'];What counsel was held in the fourteenth century?;0
57269184f1498d1400e8e407;['Which treaty had given Hong Kong to Britain?'];Which treaty had given Hong Kong to Britain?;1
572b749abe1ee31400cb83ae;['How did Hegel believe historical reality to be knowable to a philosopher?'];How did Hegel believe historical reality to be knowable to a philosopher?;1
5725bd7fec44d21400f3d49f;['Who visited the Temple Mount?'];Who visited the Temple Mount?;1
57266bc1dd62a815002e845f;['The treaty of Paris return how many esablishment captured by the British?'];The treaty of Paris return how many esablishment captured by the British?;1
5ace550132bba1001ae4a2d9;['In what year was the catalogo alfabetico de apellidos published?'];In what year was the catalogo alfabetico de apellidos published?;0
57269016708984140094ca41;['Recent studies believe that ctenophores are the sister lineage to what?'];Recent studies believe that ctenophores are the sister lineage to what?;1
5a4703295fd40d001a27dd3b;['During what period did Ajmer Pushkar have the 4th highest amount of foreign tourists in India?'];During what period did Ajmer Pushkar have the 4th highest amount of foreign tourists in India?;0
572f7a7704bcaa1900d769dc;['What began to alienate the readers from publications such as NME?'];What began to alienate the readers from publications such as NME?;1
5732648ae99e3014001e676c;['What document was signed in 1999?'];What document was signed in 1999?;1
572692035951b619008f76f6;['How many art galleries are in Mexico City?'];How many art galleries are in Mexico City?;1
5a4eb74caf0d07001ae8cbe9;['Early in what period did the sea recede across central North America?'];Early in what period did the sea recede across central North America?;0
56f78a17aef2371900625bb4;['With which country are the Marshall Islands closely related?'];With which country are the Marshall Islands closely related?;1
56fa0002f34c681400b0bf40;['In what geographic part of Somalia were important paleolithic stone tools found?'];In what geographic part of Somalia were important paleolithic stone tools found?;1
5a457ff419a820001a1eda92;['What must IRS 990 forms be available for?'];What must IRS 990 forms be available for?;0
573171d105b4da19006bd19f;['In what month and year did Gaddafi first resign?'];In what month and year did Gaddafi first resign?;1
572faa6fb2c2fd14005682de;['Underground officials were ordered to lock the stations during raids but opened how long after the orders?'];Underground officials were ordered to lock the stations during raids but opened how long after the orders?;1
573189d705b4da19006bd255;['What has shaped the way Peruvians live and see themselves today?'];What has shaped the way Peruvians live and see themselves today?;1
5a7258d353a187001ae630db;['What state was Aaron Burr originally from?'];What state was Aaron Burr originally from?;0
5ad2362ad7d075001a4287ff;"[""What university possesses Melitta Mew's library?""]";What university possesses Melitta Mew's library?;0
57271883dd62a815002e98ee;['What do larger value capacitors often use as the dielectric medium?'];What do larger value capacitors often use as the dielectric medium?;1
570e4f430dc6ce1900204f51;['What is mixed with tritium and experiences nuclear fusion in a fission/fusion bomb?'];What is mixed with tritium and experiences nuclear fusion in a fission/fusion bomb?;1
5acf9a5277cf76001a685420;['On which Woods Hole campus is the National Opinion Research Center located?'];On which Woods Hole campus is the National Opinion Research Center located?;0
56cd7db262d2951400fa663b;['What generation saw iPod batterys being affixed with glue?'];What generation saw iPod batterys being affixed with glue?;1
5a69ba4d5ce1a5001a9696c9;['In which number report to the Council did the Prosecutor concede that crimes had been committed but evidence for prosecution was sufficient?'];In which number report to the Council did the Prosecutor concede that crimes had been committed but evidence for prosecution was sufficient?;0
